,,,,,,,,,,,,,,,,,,,,,,
,1.1,PROJETOS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.1.1,Laudo de vistoria de vizinhança,vb,,,,,"0,00",, R$  -   ,0%," R$  2.100,00 ",100%," R$  2.100,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.1.2,Plano de gerenciamento de descarte de resíduos,vb,,,,,"0,00",, R$  -   ,0%," R$  2.886,57 ",100%," R$  2.886,57 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.1.3,Seguro de obra,vb,,,,"0,00","0,00",, R$  -   ,0%," R$  2.900,00 ",100%," R$  2.900,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2,SERVIÇOS INICIAIS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.2.1,"Container de 3mts para canteiro de obra (escritório, almoxarifado, depósito, etc)",Mês,,,,,"0,00",," R$  1.347,18 ",90%," R$  149,69 ",10%," R$  1.496,87 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.2,"Barracão de obra com madeira certificada, instalações para canteiro de obra (escritório, almoxarifado, depósito, etc)",m2,,,,,"0,00",," R$  160,26 ",60%," R$  106,84 ",40%," R$  267,11 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.3,Andaime metálico de ferro tubular para serviços externos ou internos,m2,,,,,"0,00",," R$  17,83 ",60%," R$  11,89 ",40%," R$  29,72 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.4,"Plataforma elevatória tipo tesoura para serviços externos ou internos, alcançe de h: 8m",Mês,,,,,"0,00",," R$  1.845,44 ",60%," R$  1.230,29 ",40%," R$  3.075,73 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.5,"Plataforma elevatória tipo tesoura para serviços externos ou internos, alcançe de h: 12m",Mês,,,,,"0,00",," R$  2.347,80 ",60%," R$  1.565,20 ",40%," R$  3.913,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.6,"Plataforma elevatória tipo articulada para serviços externos ou internos, alcançe entre 12 e 15m",Mês,,,,,"0,00",," R$  2.902,58 ",60%," R$  1.935,06 ",40%," R$  4.837,64 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.7,Locação da Obra / Marcação de alvenarias,m2,,,,,"0,00",, R$  -   ,0%," R$  6,22 ",100%," R$  6,22 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.8,Locação da Obra (serviços especializados de topografia),m2,,,,,"0,00",, R$  -   ,0%," R$  11,87 ",100%," R$  11,87 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.9,Tapume em divisória naval com montantes metálicos,m2,,,,,"0,00",," R$  53,58 ",60%," R$  35,72 ",40%," R$  89,30 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.10,Adesivo branco para tapume em divisória naval  (shopping),m2,,,,,"0,00",," R$  32,42 ",60%," R$  21,61 ",40%," R$  54,03 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.11,"Adesivo com imagem colorida impressa, para tapume em divisória naval  (shopping)",m2,,,,,"0,00",," R$  63,27 ",60%," R$  42,18 ",40%," R$  105,45 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.12,"Tapume em estrutura de caibros e fechamento em madeira compensada E=12mm com pintura branca, contemplando portão de entrada para caminhões e também para pedestres",m2,,,,,"0,00",," R$  50,15 ",60%," R$  33,44 ",40%," R$  83,59 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.13,"Tapume em estrutura de caibros de madeira e fechamento em telha metalica trapezoidal simples e=0,50mm com pintura branca, contemplando portão de entrada para caminhões e também para pedestres",m2,,,,,"0,00",," R$  73,41 ",60%," R$  48,94 ",40%," R$  122,35 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.14,Tela de proteção para fachada,m2,,,,,"0,00",," R$  16,70 ",60%," R$  11,14 ",40%," R$  27,84 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.15,Tela de proteção para fachada na cor branca,m2,,,,,"0,00",," R$  16,11 ",60%," R$  10,74 ",40%," R$  26,85 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.2.16,Frete dedicado por Km rodado de entrega,km,,,,,"0,00",," R$  3,18 ",60%," R$  2,12 ",40%," R$  5,30 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3,"DEMOLIÇÕES, REMOÇÕES, E RETIRADAS ",,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.3.1,Apicoamento superficial de concreto,m2,,,,,"0,00",," R$  11,62 ",60%," R$  7,75 ",40%," R$  19,36 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.2,"Demolição completa das instalações  hidráulicas (tubulações, conexões, louças, metais e acessórios), inclusive bota-fora",m2,,,,,"0,00",," R$  8,08 ",60%," R$  5,39 ",40%," R$  13,47 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.3,"Demolição completa das instalações elétricas (tubulações, cabos, quadros, e etc), inclusive bota-fora",m2,,,,,"0,00",," R$  11,72 ",60%," R$  7,82 ",40%," R$  19,54 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.4,"Demolição completa de sistema de climatização (equipamentos, tubulações frigorígenas, dutos e alimentação elétrica), inclusive bota-fora",m2,,,,,"0,00",," R$  15,00 ",60%," R$  10,00 ",40%," R$  25,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.5,"Demolição de alvenaria, com bota-fora",m2,,,,,"0,00",," R$  17,43 ",60%," R$  11,62 ",40%," R$  29,04 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.6,"Demolição de concreto armado  (Fundação / Estrutura), com bota-fora",m3,,,,,"0,00",," R$  63,58 ",60%," R$  42,39 ",40%," R$  105,97 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.7,"Demolição de parede de gesso tipo dry wall, com bota-fora",m2,,,,,"0,00",," R$  10,22 ",60%," R$  6,81 ",40%," R$  17,04 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.8,"Demolição de piso completa: revestimento / lastro / contrapiso / proteção mecânica / impermeabilização (espessura até 15cm), com bota-fora",m2,,,,,"0,00",," R$  12,68 ",60%," R$  8,45 ",40%," R$  21,13 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.9,"Demolição total de edifícação, internas e externas, com transporte e remoção de entulho",m2,,,,,"0,00",," R$  62,25 ",60%," R$  41,50 ",40%," R$  103,75 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.10,"Retirada de caixilhos, inclusive vidros e todos os seus elementos, com bota-fora",m2,,,,,"0,00",," R$  1,75 ",10%," R$  15,71 ",90%," R$  17,46 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.11,"Retirada de divisórias e biombos, com bota-fora",m2,,,,,"0,00",," R$  1,34 ",10%," R$  12,07 ",90%," R$  13,42 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.12,"Retirada de estrutura de cobertura em geral, inclusive telhas com bota-fora",m2,,,,"0,00","0,00",," R$  1,97 ",10%," R$  17,69 ",90%," R$  19,66 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.13,"Retirada de estrutura metálica (mezanino, escadas, estruturas auxiliares), com bota fora",kg,,,,,"0,00",," R$  0,37 ",10%," R$  3,36 ",90%," R$  3,73 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.14,"Retirada de forro (gesso, metálico, modular, estuque, e etc.), com bota-fora",m2,,,,,"0,00",," R$  0,44 ",10%," R$  4,00 ",90%," R$  4,44 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.15,"Retirada de grades e portões, com bota-fora",m2,,,,,"0,00",," R$  1,89 ",10%," R$  17,00 ",90%," R$  18,89 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.16,"Retirada de porta com batente e ferragens, com bota-fora",un,,,,,"0,00",," R$  2,93 ",10%," R$  26,38 ",90%," R$  29,31 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.17,"Retirada de revestimento em massa, com bota-fora",m2,,,,,"0,00",," R$  1,63 ",10%," R$  14,67 ",90%," R$  16,30 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.18,"Retirada de vidros (vitrines e portas), com bota-fora",m2,,,,,"0,00",," R$  1,93 ",10%," R$  17,33 ",90%," R$  19,25 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.19,Remoção de CVI existente,vb,,,,,"0,00",," R$  650,48 ",60%," R$  433,65 ",40%," R$  1.084,13 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.3.20,Remoção e reposicionamento de mobiliário e dispensers para execução de pintura,vb,,,,,"0,00",," R$  315,00 ",60%," R$  210,00 ",40%," R$  525,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.4,TERRAPLANAGEM,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.4.1,Aterro compactado com aquisição,m3,,,,,"0,00",," R$  33,69 ",60%," R$  22,46 ",40%," R$  56,15 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.4.2,Corte do terreno com retirada,m3,,,,,"0,00",," R$  23,60 ",60%," R$  15,73 ",40%," R$  39,33 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.4.3,Corte e aterro dentro da obra,m3,,,,,"0,00",," R$  12,27 ",60%," R$  8,18 ",40%," R$  20,45 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.4.4,Raspagem e limpeza de terreno,m2,,,,,"0,00",," R$  2,44 ",60%," R$  1,63 ",40%," R$  4,07 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.4.5,Compactação mecanica sem controle do GC (c/ compactador de placa 400kg),m2,,,,,"0,00",," R$  9,38 ",60%," R$  6,25 ",40%," R$  15,63 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.5,INSTALAÇÕES TEMPORÁRIAS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.5.1,Instalação provisória de água e esgoto,mês,,,,,"0,00",," R$  802,61 ",60%," R$  535,08 ",40%," R$  1.337,69 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.5.2,Instalação provisória de energia elétrica,mês,,,,,"0,00",," R$  627,79 ",60%," R$  418,52 ",40%," R$  1.046,31 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.5.3,Instalação provisória de energia elétrica e dados para checkout e balcões,mês,,,,,"0,00",," R$  344,91 ",60%," R$  229,94 ",40%," R$  574,85 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.5.4,Fornecimento de água em caminhão pipa capacidade 5.000L,un,,,,,"0,00",," R$  201,86 ",60%," R$  134,57 ",40%," R$  336,43 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.6,FUNDAÇÕES PROFUNDAS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.6.2,"Arrasamento de estaca de concreto armado, diametros de 30 a 60 cm",un,,,,,"0,00",," R$  21,06 ",60%," R$  14,04 ",40%," R$  35,09 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.6.3,Broca de Ø 20 cm (esc+arm+concreto),ml,,,,,"0,00",," R$  47,30 ",60%," R$  31,53 ",40%," R$  78,83 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.6.4,Broca de Ø 25 cm (esc+arm+concreto),ml,,,,,"0,00",," R$  56,73 ",60%," R$  37,82 ",40%," R$  94,55 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.6.5,"Estaca metálica I=10"" (fornec.+crav.+ corte + mobilização)",ml,,,,,"0,00",," R$  219,26 ",60%," R$  146,17 ",40%," R$  365,43 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.6.6,"Estaca metálica I=12"" (fornec.+crav.+ corte + mobilização)",ml,,,,,"0,00",," R$  293,16 ",60%," R$  195,44 ",40%," R$  488,60 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.6.7,"Estaca moldada in-loco Strauss Ø 30cm, inclusive escavação, bora fora do material,  concreto 20MPA e taxa de mobilização",ml,,,,,"0,00",," R$  68,57 ",60%," R$  45,71 ",40%," R$  114,29 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.6.8,"Estaca hélice continua monitorada  Ø 30cm, inclusive escavação, bora fora do material,  concreto 20MPA e taxa de mobilização",ml,,,,,"0,00",," R$  84,90 ",60%," R$  56,60 ",40%," R$  141,50 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.7,FUNDAÇÕES SUPERFICIAIS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.7.1,Alvenaria de embasamento (Bloco de Concreto),m3,,,,,"0,00",," R$  252,30 ",60%," R$  168,20 ",40%," R$  420,50 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.7.10,Escavação para fundações,m3,,,,,"0,00",," R$  26,95 ",60%," R$  17,97 ",40%," R$  44,91 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.7.11,Fôrmas de tábuas de madeira para fundação,m2,,,,,"0,00",," R$  41,29 ",60%," R$  27,53 ",40%," R$  68,82 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.7.12,Lastro de concreto magro (incluso lançamento),m3,,,,,"0,00",," R$  227,28 ",60%," R$  151,52 ",40%," R$  378,81 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.7.13,Reaterro compactado de vala,m3,,,,,"0,00",," R$  29,38 ",60%," R$  19,58 ",40%," R$  48,96 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.7.14,Retirada de terra para bota fora,m3,,,,,"0,00",," R$  32,04 ",60%," R$  21,36 ",40%," R$  53,39 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8,SUPERESTRUTURAS DE CONCRETO,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.8.1,"Armadura de aço CA-50 para concreto armado, Ø até 12,5mm, corte, dobra e montagem",kg,,,,,"0,00",," R$  7,79 ",60%," R$  5,19 ",40%," R$  12,98 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.2,"Armadura de aço CA-60 para concreto armado, Ø de 8,00 até 9,50mm, corte, dobra e montagem",kg,,,,,"0,00",," R$  8,03 ",60%," R$  5,35 ",40%," R$  13,38 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.3,Escoramento para lajes ,m2,,,,,"0,00",," R$  29,39 ",60%," R$  19,59 ",40%," R$  48,99 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.4,Execução de furos com chumbamento de ferros,un,,,,,"0,00",," R$  22,57 ",60%," R$  15,04 ",40%," R$  37,61 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.5,"Forma c/ compensado resinado 12mm, 3 aproveitamentos",m2,,,,,"0,00",," R$  39,98 ",60%," R$  26,66 ",40%," R$  66,64 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.6,Fôrmas de tábuas de madeira para estrutura,m2,,,,,"0,00",," R$  45,43 ",60%," R$  30,28 ",40%," R$  75,71 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.7,Formas (Metálicas tipo Polideck 59S - laje ),m2,,,,,"0,00",," R$  61,13 ",60%," R$  40,75 ",40%," R$  101,88 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.8,"Concreto estrutural dosado em central , fck 20 Mpa, inclusive transporte, bombeamento, lançamento, adensamento e acabamento",m3,,,,,"0,00",," R$  322,87 ",60%," R$  215,24 ",40%," R$  538,11 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.9,"Concreto estrutural dosado em central , fck 25 Mpa, inclusive transporte, bombeamento, lançamento, adensamento e acabamento ",m3,,,,,"0,00",," R$  340,88 ",60%," R$  227,26 ",40%," R$  568,14 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.10,"Concreto estrutural dosado em central , fck 30 Mpa, inclusive transporte, bombeamento, lançamento, adensamento e acabamento ",m3,,,,,"0,00",," R$  353,10 ",60%," R$  235,40 ",40%," R$  588,51 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.11,"Concreto estrutural virado em obra , controle ""A"", consistência para vibração, brita 1 e 2, fck 20 MPa, inclusive lançamento, adensamento e acabamento ",m3,,,,,"0,00",," R$  357,46 ",60%," R$  238,31 ",40%," R$  595,77 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.12,"Concreto estrutural virado em obra , controle ""A"", consistência para vibração, brita 1 e 2, fck 25 MPa, inclusive lançamento, adensamento e acabamento ",m3,,,,,"0,00",," R$  402,51 ",60%," R$  268,34 ",40%," R$  670,86 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.13,"Concreto estrutural virado em obra , controle ""A"", consistência para vibração, brita 1 e 2, fck 30 MPa, inclusive lançamento, adensamento e acabamento ",m3,,,,,"0,00",," R$  422,92 ",60%," R$  281,95 ",40%," R$  704,87 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.14,Laje pré-fabricada e=12cm com capeamento de concreto  e tela,m2,,,,,"0,00",," R$  86,01 ",60%," R$  57,34 ",40%," R$  143,35 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.15,Laje pré-fabricada e=16cm com capeamento de concreto  e tela,m2,,,,,"0,00",," R$  83,10 ",60%," R$  55,40 ",40%," R$  138,49 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.16,Laje pré-fabricada e=20 cm com capeamento de concreto  e tela,m2,,,,,"0,00",," R$  102,21 ",60%," R$  68,14 ",40%," R$  170,35 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.8.17,"Muro de arrimo em  bloco de concreto, inclusive fundação ",m2,,,,,"0,00",," R$  127,54 ",60%," R$  85,03 ",40%," R$  212,57 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.9,ESTRUTURAS METÁLICAS - MEZANINO / JIRAU / 2º PAV.,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.9.1,Estrutura Metálica do Mezanino / Jirau / 2.ºpav. (incluso Escada metálica em chapa de aço xadrez anti derrapante e= 3mm - Grafite RAL 7021),kg,,,,,"0,00",," R$  13,41 ",60%," R$  8,94 ",40%," R$  22,35 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.9.2,Piso Mezanino em chapas wall e=4mm,m2,,,,,"0,00",," R$  189,93 ",60%," R$  126,62 ",40%," R$  316,56 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.10,ESTRUTURAS AUXILIARES,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.10.1,"Escada Metálica tipo Marinheiro - Perfil Metálico Tubular Ø 1.1/2"" Soldado com tratamento anti-ferrugem e pintura em esmalte sintético cor a ser definida em projeto ( branco, cinza, vermelho )",ml,,,,,"0,00",," R$  219,09 ",60%," R$  146,06 ",40%," R$  365,15 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.10.2,Estrutura auxiliar para sustentação de caixas d'água com tratamento anti-ferrugem  e pintura em esmalte sintético na cor cinza chumbo,kg,,,,,"0,00",," R$  12,92 ",60%," R$  8,61 ",40%," R$  21,53 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.10.3,"Estrutura de Sustentação da caixa cobre rolo com fechamento em chapa: Tubo 30x30x1,5mm",kg,,,,,"0,00",," R$  14,02 ",60%," R$  9,35 ",40%," R$  23,37 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.10.4,"Estrutura Marquise (Treliça Frontal: tubo 40x40x1,5mm, Tesoura: Tubo 40,40,1,5mm, Terça: Perfil 'U"" 75,x75x2,65mm, Estrutura de sustentação do forro: Tubo 20x20x1,5mm) com pintura esmalte branca -  Coberta com telha trapezoidal: GT 40/0,50mm. Fixação: Chapa 200x150mm e=10mm e parabolt de 5/8""",m2,,,,,"0,00",," R$  148,95 ",60%," R$  99,30 ",40%," R$  248,25 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.10.5,Plataforma Metálica com chapa expandida para circulação na cobertura da loja (acesso equipamentos) com tratamento anti-ferrugem e pintura em esmalte sintético na cor cinza chumbo.,kg,,,,,"0,00",," R$  9,19 ",60%," R$  6,12 ",40%," R$  15,31 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.10.6,Estrutura metálica galvanizada para reforço estrutural,kg,,,,,"0,00",," R$  20,12 ",60%," R$  13,41 ",40%," R$  33,53 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.10.7,Estrutura para Sustentação das Cortinas de Ar / Sanca ,kg,,,,,"0,00",," R$  11,67 ",60%," R$  7,78 ",40%," R$  19,45 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.10.8,Estrutura para Sustentação Ar Cond. ( Un. Condensadora ),kg,,,,,"0,00",," R$  12,12 ",60%," R$  8,08 ",40%," R$  20,20 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.11,ALVENARIAS INTERNAS E EXTERNAS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.11.1,"Alven. Blocos Cerâmico - 8 Furos (11,5x14x24cm)",m2,,,,,"0,00",," R$  42,08 ",60%," R$  28,05 ",40%," R$  70,13 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.11.2,Alven. Blocos Cerâmico - 9 Furos (18x14x24cm),m2,,,,,"0,00",," R$  47,85 ",60%," R$  31,90 ",40%," R$  79,75 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.11.3,Alven. Blocos de Concreto  (9x19x39cm),m2,,,,,"0,00",," R$  41,87 ",60%," R$  27,92 ",40%," R$  69,79 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.11.4,Alven. Blocos de Concreto  (14x19x39cm),m2,,,,,"0,00",," R$  56,59 ",60%," R$  37,72 ",40%," R$  94,31 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.11.5,Alven. Blocos de Concreto  (19x19x39cm),m2,,,,,"0,00",," R$  65,53 ",60%," R$  43,68 ",40%," R$  109,21 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.11.6,Alven. Tijolo Maciço - enchimentos / encunhamentos,m2,,,,,"0,00",," R$  55,95 ",60%," R$  37,30 ",40%," R$  93,25 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.11.7,Alven. Tijolo Maciço - paredes de espelho,m2,,,,,"0,00",," R$  46,20 ",60%," R$  30,80 ",40%," R$  77,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.12,DIVISÓRIAS E FECHAMENTOS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.12.1,Divisória de granito - Mictório (60x40x02cm),un,,,,,"0,00",," R$  100,22 ",60%," R$  66,82 ",40%," R$  167,04 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.12.3,"Divisória piso teto em gesso - Tipo Drywall RF (resistente ao fogo), e=10cm",m2,,,,,"0,00",," R$  92,94 ",60%," R$  61,96 ",40%," R$  154,90 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.12.4,"Divisória piso teto em gesso - Tipo Drywall RU (resistente a umidade), e=10cm",m2,,,,,"0,00",," R$  98,85 ",60%," R$  65,90 ",40%," R$  164,75 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
